shipment_id,order_id,shipping_provider,shipping_status,shipped_at,delivered_at
5091,5091,DHL,delivered,2025-10-09 16:47:10,2025-10-17 16:47:10
5092,5092,DHL,delivered,2026-01-29 23:32:19,2026-02-02 23:32:19
5093,5093,UPS,delivered,2025-12-14 22:49:26,2025-12-15 22:49:26
5094,5094,DHL,delivered,2024-11-12 12:09:47,2024-11-19 12:09:47
5095,5095,FedEx,delivered,2024-07-15 13:14:55,2024-07-17 13:14:55
5096,5096,Sendy,delivered,2024-10-17 13:49:21,2024-10-25 13:49:21
5097,5097,FedEx,delivered,2025-07-07 01:01:04,2025-07-14 01:01:04
5098,5098,Sendy,delivered,2024-06-22 15:30:28,2024-06-26 15:30:28
5099,5099,G4S,delivered,2025-04-19 04:50:38,2025-04-27 04:50:38
5100,5100,G4S,delivered,2024-07-14 09:42:30,2024-07-17 09:42:30
5101,5101,DHL,delivered,2024-08-02 14:58:32,2024-08-07 14:58:32
5102,5102,FedEx,cancelled,,
5103,5103,G4S,delivered,2025-01-11 14:18:00,2025-01-17 14:18:00
5104,5104,FedEx,delivered,2025-02-03 08:12:06,2025-02-09 08:12:06
5105,5105,G4S,delivered,2025-01-08 06:02:17,2025-01-14 06:02:17
5106,5106,DHL,delivered,2025-11-09 04:59:49,2025-11-11 04:59:49
5107,5107,DHL,returned,2024-11-09 23:11:57,2024-11-17 23:11:57
5108,5108,UPS,delivered,2025-06-09 22:09:11,2025-06-12 22:09:11
5109,5109,Sendy,delivered,2024-07-19 08:55:24,2024-07-21 08:55:24
5110,5110,FedEx,delivered,2025-08-26 11:31:32,2025-09-02 11:31:32
5111,5111,UPS,processing,2025-08-31 03:08:53,
5112,5112,UPS,delivered,2024-06-18 07:10:14,2024-06-19 07:10:14
5113,5113,DHL,delivered,2025-05-24 02:02:08,2025-05-28 02:02:08
5114,5114,Sendy,delivered,2025-08-26 01:13:36,2025-08-29 01:13:36
5115,5115,G4S,delivered,2025-09-11 22:16:04,2025-09-18 22:16:04
5116,5116,G4S,delivered,2024-10-23 21:43:18,2024-10-26 21:43:18
5117,5117,DHL,delivered,2024-10-19 13:38:36,2024-10-23 13:38:36
5118,5118,G4S,delivered,2026-01-16 21:26:20,2026-01-22 21:26:20
5119,5119,DHL,delivered,2024-06-14 21:32:10,2024-06-16 21:32:10
5120,5120,Sendy,cancelled,,
5121,5121,FedEx,delivered,2024-01-09 07:23:47,2024-01-10 07:23:47
5122,5122,FedEx,delivered,2024-05-27 15:04:52,2024-05-30 15:04:52
5123,5123,G4S,delivered,2025-08-16 14:33:52,2025-08-17 14:33:52
5124,5124,FedEx,cancelled,,
5125,5125,FedEx,delivered,2024-06-18 09:47:11,2024-06-22 09:47:11
5126,5126,FedEx,delivered,2025-05-29 13:43:06,2025-05-31 13:43:06
5127,5127,DHL,delivered,2026-03-24 02:20:52,2026-03-28 02:20:52
5128,5128,Sendy,delivered,2024-03-14 09:08:19,2024-03-15 09:08:19
5129,5129,Sendy,cancelled,,
5130,5130,DHL,delivered,2024-12-27 22:26:51,2025-01-02 22:26:51
5131,5131,UPS,delivered,2024-01-24 15:26:12,2024-01-31 15:26:12
5132,5132,FedEx,delivered,2026-01-19 13:27:29,2026-01-22 13:27:29
5133,5133,Sendy,delivered,2024-01-18 16:12:59,2024-01-25 16:12:59
5134,5134,DHL,delivered,2024-10-02 17:40:39,2024-10-07 17:40:39
5135,5135,UPS,delivered,2024-11-29 07:18:47,2024-11-30 07:18:47
5136,5136,G4S,delivered,2025-06-22 19:41:15,2025-06-27 19:41:15
5137,5137,DHL,delivered,2024-06-07 09:09:56,2024-06-14 09:09:56
5138,5138,DHL,delivered,2025-11-16 06:05:47,2025-11-21 06:05:47
5139,5139,UPS,delivered,2025-10-29 21:40:11,2025-11-04 21:40:11
5140,5140,FedEx,delivered,2025-08-26 11:03:00,2025-08-30 11:03:00
5141,5141,Sendy,delivered,2024-05-03 09:50:04,2024-05-11 09:50:04
5142,5142,G4S,delivered,2025-06-16 16:04:07,2025-06-17 16:04:07
5143,5143,FedEx,delivered,2025-10-12 21:58:09,2025-10-16 21:58:09
5144,5144,DHL,delivered,2025-09-24 02:34:44,2025-09-28 02:34:44
5145,5145,DHL,delivered,2025-04-13 04:08:31,2025-04-21 04:08:31
5146,5146,DHL,delivered,2025-06-04 07:47:02,2025-06-12 07:47:02
5147,5147,DHL,delivered,2024-05-23 02:30:42,2024-05-31 02:30:42
5148,5148,DHL,delivered,2024-09-02 02:58:47,2024-09-04 02:58:47
5149,5149,UPS,delivered,2024-12-05 15:30:05,2024-12-06 15:30:05
5150,5150,FedEx,delivered,2024-05-29 05:19:18,2024-06-02 05:19:18
5151,5151,Sendy,delivered,2024-12-15 00:31:26,2024-12-19 00:31:26
5152,5152,UPS,delivered,2025-07-19 11:47:07,2025-07-22 11:47:07
5153,5153,G4S,delivered,2024-01-22 16:43:31,2024-01-27 16:43:31
5154,5154,Sendy,delivered,2024-08-16 10:11:28,2024-08-20 10:11:28
5155,5155,DHL,delivered,2024-05-30 04:33:08,2024-06-07 04:33:08
5156,5156,FedEx,delivered,2024-02-05 17:28:20,2024-02-12 17:28:20
5157,5157,UPS,delivered,2024-06-20 14:59:22,2024-06-25 14:59:22
5158,5158,G4S,delivered,2024-03-06 02:19:37,2024-03-13 02:19:37
5159,5159,UPS,delivered,2024-08-16 23:48:59,2024-08-21 23:48:59
5160,5160,FedEx,delivered,2024-08-18 03:22:36,2024-08-26 03:22:36
5161,5161,FedEx,delivered,2026-01-04 14:25:25,2026-01-10 14:25:25
5162,5162,DHL,delivered,2024-10-25 22:37:46,2024-10-27 22:37:46
5163,5163,DHL,delivered,2025-03-13 20:50:22,2025-03-21 20:50:22
5164,5164,FedEx,delivered,2025-01-02 10:23:00,2025-01-07 10:23:00
5165,5165,FedEx,delivered,2025-05-20 20:55:23,2025-05-28 20:55:23
5166,5166,UPS,delivered,2024-01-03 04:02:33,2024-01-11 04:02:33
5167,5167,Sendy,delivered,2024-03-03 10:27:13,2024-03-10 10:27:13
5168,5168,UPS,delivered,2025-02-15 04:37:30,2025-02-20 04:37:30
5169,5169,DHL,delivered,2024-11-20 19:18:40,2024-11-23 19:18:40
5170,5170,Sendy,delivered,2024-10-01 14:10:32,2024-10-08 14:10:32
5171,5171,FedEx,delivered,2025-03-11 23:28:45,2025-03-13 23:28:45
5172,5172,Sendy,delivered,2024-10-19 16:42:13,2024-10-20 16:42:13
5173,5173,FedEx,delivered,2024-02-06 17:41:42,2024-02-07 17:41:42
5174,5174,FedEx,processing,2025-10-05 11:34:54,
5175,5175,G4S,delivered,2025-10-26 12:53:18,2025-10-29 12:53:18
5176,5176,DHL,delivered,2025-12-17 14:33:20,2025-12-19 14:33:20
5177,5177,Sendy,delivered,2024-01-08 20:35:08,2024-01-09 20:35:08
5178,5178,G4S,delivered,2024-08-23 13:42:07,2024-08-29 13:42:07
5179,5179,DHL,delivered,2025-04-27 17:37:01,2025-05-05 17:37:01
5180,5180,FedEx,delivered,2024-03-19 07:44:34,2024-03-25 07:44:34
5181,5181,FedEx,delivered,2025-10-16 12:21:30,2025-10-20 12:21:30
5182,5182,FedEx,delivered,2024-12-21 11:30:42,2024-12-25 11:30:42
5183,5183,G4S,delivered,2026-02-16 01:50:12,2026-02-17 01:50:12
5184,5184,Sendy,delivered,2024-11-05 01:22:51,2024-11-12 01:22:51
5185,5185,DHL,delivered,2025-05-26 12:55:13,2025-06-02 12:55:13
5186,5186,UPS,delivered,2024-07-17 20:54:27,2024-07-25 20:54:27
5187,5187,UPS,delivered,2026-03-31 21:46:29,2026-04-05 21:46:29
5188,5188,G4S,delivered,2024-08-14 22:30:56,2024-08-18 22:30:56
5189,5189,Sendy,delivered,2024-06-13 21:28:51,2024-06-21 21:28:51
5190,5190,Sendy,processing,2025-03-07 06:22:00,
5191,5191,UPS,delivered,2025-12-28 21:26:34,2026-01-01 21:26:34
5192,5192,FedEx,delivered,2024-10-27 06:25:51,2024-11-01 06:25:51
5193,5193,G4S,delivered,2025-04-30 21:43:34,2025-05-05 21:43:34
5194,5194,UPS,delivered,2025-01-04 07:26:58,2025-01-12 07:26:58
5195,5195,UPS,delivered,2024-07-13 10:12:06,2024-07-21 10:12:06
5196,5196,FedEx,delivered,2025-06-10 07:34:45,2025-06-12 07:34:45
5197,5197,FedEx,delivered,2025-06-25 13:43:06,2025-07-03 13:43:06
5198,5198,UPS,delivered,2025-04-07 16:25:30,2025-04-12 16:25:30
5199,5199,FedEx,delivered,2024-11-22 22:49:39,2024-11-25 22:49:39
5200,5200,G4S,delivered,2025-02-08 15:58:20,2025-02-16 15:58:20
5201,5201,Sendy,delivered,2024-09-14 14:57:09,2024-09-20 14:57:09
5202,5202,G4S,delivered,2024-11-27 17:22:39,2024-12-05 17:22:39
5203,5203,Sendy,delivered,2024-01-25 18:03:26,2024-01-30 18:03:26
5204,5204,UPS,delivered,2025-03-11 01:11:24,2025-03-12 01:11:24
5205,5205,G4S,delivered,2025-01-10 17:07:45,2025-01-15 17:07:45
5206,5206,G4S,delivered,2025-07-30 19:40:51,2025-08-02 19:40:51
5207,5207,DHL,delivered,2025-09-20 13:41:54,2025-09-25 13:41:54
5208,5208,Sendy,delivered,2024-08-21 04:51:36,2024-08-29 04:51:36
5209,5209,G4S,delivered,2024-10-16 11:36:13,2024-10-23 11:36:13
5210,5210,Sendy,delivered,2025-07-06 22:21:03,2025-07-10 22:21:03
5211,5211,UPS,delivered,2024-02-08 01:40:43,2024-02-12 01:40:43
5212,5212,DHL,delivered,2024-11-07 21:33:52,2024-11-15 21:33:52
5213,5213,DHL,processing,2024-10-21 02:22:26,
5214,5214,FedEx,cancelled,,
5215,5215,G4S,delivered,2024-01-29 15:50:47,2024-02-02 15:50:47
5216,5216,FedEx,delivered,2024-12-26 16:46:49,2025-01-02 16:46:49
5217,5217,FedEx,delivered,2024-08-11 04:05:10,2024-08-12 04:05:10
5218,5218,UPS,delivered,2024-06-14 15:05:32,2024-06-17 15:05:32
5219,5219,Sendy,delivered,2024-02-25 19:40:19,2024-03-03 19:40:19
5220,5220,FedEx,delivered,2024-06-22 23:20:55,2024-06-29 23:20:55
5221,5221,DHL,delivered,2024-05-21 17:15:23,2024-05-23 17:15:23
5222,5222,FedEx,delivered,2024-07-09 20:44:39,2024-07-17 20:44:39
5223,5223,UPS,delivered,2025-08-16 00:12:51,2025-08-24 00:12:51
5224,5224,UPS,cancelled,,
5225,5225,Sendy,delivered,2024-05-14 15:51:04,2024-05-21 15:51:04
5226,5226,Sendy,delivered,2025-03-04 21:36:38,2025-03-09 21:36:38
5227,5227,G4S,delivered,2025-11-25 01:02:22,2025-12-02 01:02:22
5228,5228,G4S,delivered,2025-02-05 10:34:32,2025-02-11 10:34:32
5229,5229,UPS,delivered,2024-01-18 13:01:22,2024-01-26 13:01:22
5230,5230,G4S,delivered,2025-10-14 00:59:28,2025-10-21 00:59:28
5231,5231,Sendy,delivered,2025-05-16 07:28:21,2025-05-23 07:28:21
5232,5232,Sendy,cancelled,,
5233,5233,DHL,delivered,2025-03-15 03:35:50,2025-03-20 03:35:50
5234,5234,FedEx,delivered,2025-10-17 17:56:27,2025-10-23 17:56:27
5235,5235,FedEx,delivered,2024-02-24 13:56:11,2024-02-28 13:56:11
5236,5236,G4S,delivered,2025-06-13 15:27:20,2025-06-16 15:27:20
5237,5237,FedEx,delivered,2026-02-17 16:27:59,2026-02-21 16:27:59
5238,5238,G4S,cancelled,,
5239,5239,Sendy,delivered,2025-10-26 05:03:14,2025-11-03 05:03:14
5240,5240,FedEx,delivered,2024-05-07 13:22:44,2024-05-12 13:22:44
5241,5241,DHL,delivered,2025-04-24 15:17:47,2025-04-30 15:17:47
5242,5242,FedEx,delivered,2024-02-10 10:54:07,2024-02-14 10:54:07
5243,5243,FedEx,delivered,2024-08-01 01:54:30,2024-08-08 01:54:30
5244,5244,FedEx,delivered,2025-12-09 21:07:17,2025-12-11 21:07:17
5245,5245,Sendy,delivered,2025-09-05 07:40:29,2025-09-11 07:40:29
5246,5246,Sendy,delivered,2024-12-23 06:04:12,2024-12-29 06:04:12
5247,5247,FedEx,delivered,2024-09-05 07:16:26,2024-09-13 07:16:26
5248,5248,G4S,returned,2025-12-14 07:08:53,2025-12-18 07:08:53
5249,5249,FedEx,delivered,2025-07-06 21:00:43,2025-07-10 21:00:43
5250,5250,Sendy,delivered,2024-11-18 18:10:01,2024-11-23 18:10:01
5251,5251,UPS,delivered,2025-10-29 08:52:25,2025-11-05 08:52:25
5252,5252,UPS,processing,2025-07-24 00:40:15,
5253,5253,G4S,delivered,2024-12-23 11:47:03,2024-12-27 11:47:03
5254,5254,Sendy,delivered,2025-10-20 04:24:38,2025-10-24 04:24:38
5255,5255,G4S,returned,2025-06-07 00:52:39,2025-06-08 00:52:39
5256,5256,G4S,delivered,2024-04-27 19:30:47,2024-05-02 19:30:47
5257,5257,Sendy,delivered,2025-06-27 16:13:13,2025-06-28 16:13:13
5258,5258,FedEx,delivered,2024-04-24 02:41:52,2024-04-29 02:41:52
5259,5259,UPS,delivered,2025-05-14 00:50:16,2025-05-18 00:50:16
5260,5260,FedEx,delivered,2025-11-01 11:56:03,2025-11-02 11:56:03
5261,5261,DHL,delivered,2024-11-26 11:36:10,2024-12-03 11:36:10
5262,5262,Sendy,delivered,2024-01-03 01:31:28,2024-01-10 01:31:28
5263,5263,G4S,processing,2024-05-03 07:22:07,
5264,5264,Sendy,delivered,2025-04-30 11:19:34,2025-05-08 11:19:34
5265,5265,G4S,delivered,2025-10-26 21:17:03,2025-10-29 21:17:03
5266,5266,DHL,processing,2025-01-04 10:55:33,
5267,5267,Sendy,delivered,2026-03-06 09:26:19,2026-03-09 09:26:19
5268,5268,G4S,delivered,2025-06-17 02:33:55,2025-06-20 02:33:55
5269,5269,G4S,delivered,2024-11-24 01:41:42,2024-11-27 01:41:42
5270,5270,DHL,delivered,2024-05-11 20:21:37,2024-05-12 20:21:37
5271,5271,Sendy,delivered,2024-06-26 17:13:26,2024-06-27 17:13:26
5272,5272,UPS,delivered,2025-06-07 07:52:42,2025-06-08 07:52:42
5273,5273,UPS,delivered,2024-11-27 09:06:24,2024-12-03 09:06:24
5274,5274,UPS,delivered,2024-03-16 22:52:21,2024-03-21 22:52:21
5275,5275,FedEx,delivered,2024-01-19 11:50:13,2024-01-25 11:50:13
5276,5276,G4S,delivered,2025-11-17 10:16:45,2025-11-18 10:16:45
5277,5277,DHL,delivered,2024-07-14 22:59:11,2024-07-15 22:59:11
5278,5278,UPS,delivered,2025-07-16 18:56:55,2025-07-17 18:56:55
5279,5279,DHL,delivered,2026-01-13 17:01:02,2026-01-20 17:01:02
5280,5280,UPS,delivered,2024-08-18 00:46:06,2024-08-20 00:46:06
5281,5281,G4S,delivered,2024-06-13 09:42:09,2024-06-16 09:42:09
5282,5282,FedEx,delivered,2025-07-01 06:06:56,2025-07-09 06:06:56
5283,5283,UPS,delivered,2025-02-11 06:57:15,2025-02-13 06:57:15
5284,5284,DHL,processing,2026-02-27 06:06:48,
5285,5285,DHL,delivered,2026-02-16 07:04:40,2026-02-17 07:04:40
5286,5286,G4S,delivered,2024-04-26 01:23:15,2024-05-01 01:23:15
5287,5287,UPS,delivered,2025-09-29 04:01:26,2025-10-01 04:01:26
5288,5288,FedEx,delivered,2025-09-04 16:13:26,2025-09-11 16:13:26
5289,5289,DHL,delivered,2025-02-04 17:27:08,2025-02-08 17:27:08
5290,5290,DHL,delivered,2025-11-05 07:11:24,2025-11-07 07:11:24
5291,5291,G4S,delivered,2025-09-15 19:39:02,2025-09-17 19:39:02
5292,5292,G4S,delivered,2025-07-12 04:51:58,2025-07-15 04:51:58
5293,5293,Sendy,delivered,2025-02-13 14:05:05,2025-02-16 14:05:05
5294,5294,G4S,delivered,2025-12-04 10:59:11,2025-12-11 10:59:11
5295,5295,DHL,delivered,2025-01-31 03:18:55,2025-02-01 03:18:55
5296,5296,UPS,returned,2024-02-09 19:24:18,2024-02-15 19:24:18
5297,5297,FedEx,delivered,2025-07-15 21:14:13,2025-07-21 21:14:13
5298,5298,DHL,delivered,2024-10-01 00:53:53,2024-10-02 00:53:53
5299,5299,G4S,delivered,2024-02-02 23:41:32,2024-02-09 23:41:32
5300,5300,DHL,delivered,2025-05-04 11:19:11,2025-05-11 11:19:11
5301,5301,G4S,delivered,2024-03-19 20:37:47,2024-03-25 20:37:47
5302,5302,UPS,delivered,2024-12-12 06:16:12,2024-12-15 06:16:12
5303,5303,G4S,delivered,2024-10-14 05:45:25,2024-10-16 05:45:25
5304,5304,Sendy,delivered,2025-09-13 01:33:50,2025-09-15 01:33:50
5305,5305,Sendy,delivered,2024-07-08 23:06:58,2024-07-14 23:06:58
5306,5306,UPS,delivered,2025-02-02 03:13:12,2025-02-09 03:13:12
5307,5307,DHL,processing,2025-05-04 23:13:43,
5308,5308,Sendy,delivered,2024-03-01 02:26:55,2024-03-03 02:26:55
5309,5309,Sendy,processing,2024-01-09 11:43:09,
5310,5310,FedEx,delivered,2024-07-04 08:28:27,2024-07-12 08:28:27
5311,5311,G4S,delivered,2024-11-04 02:03:24,2024-11-09 02:03:24
5312,5312,Sendy,delivered,2025-04-02 12:22:13,2025-04-10 12:22:13
5313,5313,FedEx,delivered,2024-09-25 11:47:45,2024-10-02 11:47:45
5314,5314,DHL,delivered,2024-06-07 11:47:49,2024-06-12 11:47:49
5315,5315,DHL,delivered,2024-02-15 11:19:59,2024-02-21 11:19:59
5316,5316,G4S,processing,2025-02-03 11:09:28,
5317,5317,G4S,delivered,2025-10-08 03:57:42,2025-10-09 03:57:42
5318,5318,Sendy,delivered,2025-07-27 15:06:07,2025-08-03 15:06:07
5319,5319,FedEx,delivered,2025-08-24 09:49:12,2025-08-25 09:49:12
5320,5320,DHL,delivered,2024-10-23 20:10:44,2024-10-26 20:10:44
5321,5321,UPS,delivered,2025-09-26 04:19:03,2025-09-30 04:19:03
5322,5322,Sendy,delivered,2024-10-09 22:39:10,2024-10-10 22:39:10
5323,5323,UPS,delivered,2025-11-12 05:24:58,2025-11-14 05:24:58
5324,5324,FedEx,cancelled,,
5325,5325,FedEx,cancelled,,
5326,5326,FedEx,delivered,2025-01-27 04:02:01,2025-01-28 04:02:01
5327,5327,DHL,delivered,2026-01-19 07:09:55,2026-01-21 07:09:55
5328,5328,FedEx,delivered,2025-09-20 17:11:57,2025-09-22 17:11:57
5329,5329,FedEx,delivered,2025-05-21 13:59:10,2025-05-29 13:59:10
5330,5330,Sendy,delivered,2025-07-20 12:59:43,2025-07-21 12:59:43
5331,5331,FedEx,delivered,2025-03-17 11:40:57,2025-03-25 11:40:57
5332,5332,UPS,delivered,2025-09-22 15:57:13,2025-09-27 15:57:13
5333,5333,Sendy,delivered,2025-09-25 00:12:10,2025-09-29 00:12:10
5334,5334,FedEx,delivered,2024-05-01 13:48:24,2024-05-03 13:48:24
5335,5335,G4S,delivered,2025-04-19 07:43:41,2025-04-21 07:43:41
5336,5336,G4S,delivered,2026-02-01 15:14:21,2026-02-05 15:14:21
5337,5337,G4S,delivered,2026-01-19 11:55:46,2026-01-24 11:55:46
5338,5338,Sendy,delivered,2024-02-16 07:31:19,2024-02-24 07:31:19
5339,5339,G4S,delivered,2025-07-07 18:34:08,2025-07-08 18:34:08
5340,5340,DHL,delivered,2025-01-25 02:31:31,2025-01-29 02:31:31
5341,5341,G4S,delivered,2025-03-08 02:06:12,2025-03-09 02:06:12
5342,5342,G4S,delivered,2024-06-11 16:15:33,2024-06-17 16:15:33
5343,5343,DHL,delivered,2025-06-05 22:49:53,2025-06-07 22:49:53
5344,5344,UPS,delivered,2025-09-27 19:52:44,2025-09-30 19:52:44
5345,5345,FedEx,delivered,2024-05-10 07:32:39,2024-05-17 07:32:39
5346,5346,UPS,delivered,2025-10-04 07:51:48,2025-10-08 07:51:48
5347,5347,DHL,delivered,2024-04-04 11:39:04,2024-04-12 11:39:04
5348,5348,G4S,delivered,2025-11-20 12:53:57,2025-11-28 12:53:57
5349,5349,G4S,delivered,2025-09-28 14:14:50,2025-10-04 14:14:50
5350,5350,DHL,delivered,2025-09-22 12:06:02,2025-09-27 12:06:02
5351,5351,DHL,delivered,2025-10-24 04:46:58,2025-10-30 04:46:58
5352,5352,G4S,delivered,2025-11-22 07:55:06,2025-11-27 07:55:06
5353,5353,Sendy,processing,2024-11-15 11:54:08,
5354,5354,Sendy,delivered,2025-06-21 00:30:49,2025-06-26 00:30:49
5355,5355,Sendy,processing,2024-09-29 17:03:37,
5356,5356,FedEx,delivered,2024-08-02 18:05:50,2024-08-04 18:05:50
5357,5357,DHL,processing,2025-09-03 21:11:22,
5358,5358,DHL,delivered,2025-07-11 16:01:16,2025-07-18 16:01:16
5359,5359,DHL,returned,2026-01-24 06:40:42,2026-01-26 06:40:42
5360,5360,DHL,delivered,2024-08-05 04:23:59,2024-08-06 04:23:59
5361,5361,UPS,delivered,2024-02-24 22:17:00,2024-02-29 22:17:00
5362,5362,FedEx,delivered,2025-02-27 07:15:06,2025-03-02 07:15:06
5363,5363,FedEx,delivered,2024-07-12 14:54:49,2024-07-14 14:54:49
5364,5364,UPS,delivered,2025-08-17 20:10:06,2025-08-23 20:10:06
5365,5365,UPS,delivered,2024-04-19 08:05:25,2024-04-25 08:05:25
5366,5366,UPS,delivered,2025-05-09 00:09:10,2025-05-11 00:09:10
5367,5367,DHL,delivered,2025-12-08 18:44:48,2025-12-11 18:44:48
5368,5368,FedEx,processing,2025-09-23 13:23:10,
5369,5369,FedEx,delivered,2025-09-14 22:59:21,2025-09-15 22:59:21
5370,5370,G4S,delivered,2025-02-12 05:48:36,2025-02-20 05:48:36
5371,5371,G4S,delivered,2025-12-22 04:27:12,2025-12-30 04:27:12
5372,5372,DHL,delivered,2024-08-24 08:44:35,2024-08-28 08:44:35
5373,5373,FedEx,delivered,2025-05-28 21:26:56,2025-06-05 21:26:56
5374,5374,UPS,delivered,2025-06-01 20:00:08,2025-06-08 20:00:08
5375,5375,Sendy,delivered,2025-01-15 23:06:23,2025-01-20 23:06:23
5376,5376,UPS,delivered,2025-01-04 13:19:04,2025-01-12 13:19:04
5377,5377,FedEx,delivered,2024-12-13 11:39:17,2024-12-15 11:39:17
5378,5378,Sendy,delivered,2025-04-10 13:04:56,2025-04-15 13:04:56
5379,5379,FedEx,delivered,2025-03-03 14:01:27,2025-03-11 14:01:27
5380,5380,G4S,delivered,2024-11-14 20:24:38,2024-11-15 20:24:38
5381,5381,G4S,delivered,2026-02-27 13:39:32,2026-03-05 13:39:32
5382,5382,G4S,delivered,2025-12-04 09:03:35,2025-12-11 09:03:35
5383,5383,FedEx,delivered,2024-11-13 20:09:31,2024-11-19 20:09:31
5384,5384,DHL,delivered,2025-02-24 13:05:44,2025-03-02 13:05:44
5385,5385,Sendy,delivered,2025-06-30 03:04:17,2025-07-02 03:04:17
5386,5386,G4S,delivered,2025-08-27 15:11:11,2025-09-03 15:11:11
5387,5387,FedEx,delivered,2025-04-10 22:00:04,2025-04-11 22:00:04
5388,5388,UPS,delivered,2024-01-08 21:11:56,2024-01-10 21:11:56
5389,5389,G4S,delivered,2025-12-12 23:49:04,2025-12-18 23:49:04
5390,5390,Sendy,delivered,2025-10-05 05:34:30,2025-10-11 05:34:30
5391,5391,FedEx,delivered,2025-06-29 23:38:00,2025-07-05 23:38:00
5392,5392,FedEx,delivered,2024-09-04 16:31:56,2024-09-07 16:31:56
5393,5393,UPS,delivered,2026-03-29 06:17:32,2026-03-31 06:17:32
5394,5394,DHL,delivered,2025-12-29 15:40:55,2026-01-03 15:40:55
5395,5395,DHL,returned,2026-03-19 20:38:31,2026-03-27 20:38:31
5396,5396,DHL,delivered,2024-11-12 10:46:39,2024-11-14 10:46:39
5397,5397,Sendy,delivered,2024-04-20 10:19:25,2024-04-24 10:19:25
5398,5398,Sendy,delivered,2025-03-04 00:11:12,2025-03-06 00:11:12
5399,5399,FedEx,delivered,2024-10-26 18:45:43,2024-11-02 18:45:43
5400,5400,G4S,delivered,2025-03-26 22:45:49,2025-03-29 22:45:49
5401,5401,UPS,delivered,2025-06-20 12:14:30,2025-06-27 12:14:30
5402,5402,G4S,delivered,2026-02-21 08:01:18,2026-02-25 08:01:18
5403,5403,DHL,delivered,2024-06-07 08:47:56,2024-06-13 08:47:56
5404,5404,FedEx,delivered,2024-10-06 15:14:54,2024-10-09 15:14:54
5405,5405,G4S,delivered,2025-12-23 05:05:35,2025-12-30 05:05:35
5406,5406,FedEx,cancelled,,
5407,5407,G4S,delivered,2024-02-27 02:52:14,2024-02-28 02:52:14
5408,5408,UPS,delivered,2024-12-22 06:05:21,2024-12-27 06:05:21
5409,5409,DHL,cancelled,,
5410,5410,G4S,delivered,2024-07-04 05:51:06,2024-07-09 05:51:06
5411,5411,DHL,delivered,2026-02-14 22:29:55,2026-02-16 22:29:55
5412,5412,Sendy,delivered,2025-03-27 04:45:32,2025-03-28 04:45:32
5413,5413,FedEx,delivered,2025-03-18 13:24:54,2025-03-20 13:24:54
5414,5414,UPS,delivered,2024-03-17 08:14:16,2024-03-24 08:14:16
5415,5415,FedEx,delivered,2025-07-31 13:51:51,2025-08-06 13:51:51
5416,5416,DHL,delivered,2025-08-31 19:38:08,2025-09-01 19:38:08
5417,5417,FedEx,delivered,2026-01-05 18:59:18,2026-01-11 18:59:18
5418,5418,DHL,delivered,2025-04-19 21:14:44,2025-04-23 21:14:44
5419,5419,DHL,delivered,2025-08-25 03:38:38,2025-08-26 03:38:38
5420,5420,G4S,cancelled,,
5421,5421,G4S,delivered,2025-11-29 21:55:45,2025-12-01 21:55:45
5422,5422,FedEx,delivered,2026-02-03 03:27:08,2026-02-10 03:27:08
5423,5423,DHL,delivered,2025-09-09 23:58:16,2025-09-14 23:58:16
5424,5424,FedEx,cancelled,,
5425,5425,Sendy,delivered,2025-04-26 09:02:28,2025-04-27 09:02:28
5426,5426,Sendy,delivered,2025-08-04 06:17:21,2025-08-11 06:17:21
5427,5427,Sendy,cancelled,,
5428,5428,Sendy,delivered,2024-12-25 12:57:15,2025-01-01 12:57:15
5429,5429,Sendy,delivered,2025-04-21 01:01:53,2025-04-25 01:01:53
5430,5430,Sendy,delivered,2025-11-12 02:33:05,2025-11-20 02:33:05
5431,5431,G4S,delivered,2025-12-11 14:20:37,2025-12-15 14:20:37
5432,5432,DHL,delivered,2025-03-06 06:52:29,2025-03-14 06:52:29
5433,5433,Sendy,delivered,2026-03-05 06:51:39,2026-03-12 06:51:39
5434,5434,UPS,delivered,2024-06-07 23:04:20,2024-06-12 23:04:20
5435,5435,G4S,delivered,2025-12-25 17:59:37,2025-12-26 17:59:37
5436,5436,FedEx,delivered,2025-04-06 18:35:44,2025-04-09 18:35:44
5437,5437,UPS,delivered,2025-08-31 20:50:32,2025-09-08 20:50:32
5438,5438,Sendy,delivered,2024-05-12 16:18:37,2024-05-17 16:18:37
5439,5439,G4S,delivered,2025-12-04 07:19:29,2025-12-12 07:19:29
5440,5440,G4S,delivered,2025-12-20 23:44:02,2025-12-21 23:44:02
5441,5441,G4S,delivered,2024-06-12 20:05:51,2024-06-16 20:05:51
