payment_id,order_id,payment_method,payment_status,payment_amount,paid_at
4592,4592,card,paid,558.66,2025-11-06 07:44:34
4593,4593,card,declined,0.00,2025-05-25 08:48:19
4594,4594,bank_transfer,paid,325.87,2026-03-13 09:36:38
4595,4595,bank_transfer,success,220.27,2024-01-18 01:03:04
4596,4596,bank_transfer,success,854.78,2024-06-08 01:37:41
4597,4597,card,PAID,2556.44,2026-01-16 06:11:19
4598,4598,paypal,paid,340.28,2024-03-11 13:20:55
4599,4599,paypal,success,676.31,2024-04-09 18:18:53
4600,4600,mobile_money,success,8.68,2026-02-08 05:20:56
4601,4601,card,PAID,480.12,2025-09-15 01:25:19
4602,4602,bank_transfer,PAID,1672.72,2025-06-17 07:29:16
4603,4603,card,PAID,272.06,2025-10-17 14:37:19
4604,4604,paypal,PAID,758.69,2025-02-16 09:23:09
4605,4605,mobile_money,PAID,93.40,2024-05-24 23:36:18
4606,4606,card,PAID,63.34,2024-04-30 02:56:03
4607,4607,bank_transfer,success,734.57,2024-12-25 03:07:06
4608,4608,bank_transfer,success,361.50,2025-09-07 22:01:32
4609,4609,card,success,549.54,2024-11-02 21:07:09
4610,4610,paypal,PAID,884.83,2026-01-27 22:26:39
4611,4611,paypal,success,622.01,2025-09-09 19:08:12
4612,4612,card,PAID,163.07,2024-03-26 22:03:26
4613,4613,bank_transfer,PAID,595.82,2024-03-18 14:34:12
4614,4614,card,PAID,510.72,2024-10-06 14:27:25
4615,4615,mobile_money,paid,330.82,2026-03-02 23:42:58
4616,4616,bank_transfer,paid,475.43,2025-05-05 17:21:55
4617,4617,card,paid,1574.27,2024-09-12 22:53:45
4618,4618,bank_transfer,refund,1410.46,2024-10-10 16:55:36
4619,4619,bank_transfer,PAID,123.89,2025-03-02 22:26:09
4620,4620,paypal,success,252.81,2024-11-16 23:35:45
4621,4621,mobile_money,PAID,543.14,2025-05-27 21:02:23
4622,4622,mobile_money,refunded,681.08,2024-06-25 20:34:25
4623,4623,paypal,success,829.24,2024-09-14 03:28:25
4624,4624,card,success,392.69,2026-02-13 18:15:32
4625,4625,paypal,pending,0.00,2026-03-13 09:28:08
4626,4626,card,success,988.44,2024-05-11 13:19:41
4627,4627,bank_transfer,PAID,2031.25,2026-02-12 22:58:52
4628,4628,mobile_money,PAID,173.58,2026-02-09 18:50:09
4629,4629,bank_transfer,failed,0.00,2026-02-05 05:17:06
4630,4630,paypal,paid,1446.19,2025-10-26 01:13:39
4631,4631,card,success,193.45,2025-03-30 00:24:50
4632,4632,bank_transfer,success,568.76,2024-05-20 02:10:30
4633,4633,bank_transfer,success,123.01,2025-09-22 17:58:47
4634,4634,paypal,success,1179.36,2024-01-01 23:55:30
4635,4635,paypal,success,145.33,2025-01-19 00:10:06
4636,4636,bank_transfer,PAID,1213.00,2025-04-11 17:08:53
4637,4637,paypal,success,440.62,2025-08-16 02:21:05
4638,4638,mobile_money,refunded,1195.24,2025-12-12 23:46:26
4639,4639,paypal,pending,0.00,2024-04-29 07:21:03
4640,4640,paypal,paid,1345.94,2025-08-22 09:58:14
4641,4641,mobile_money,PAID,118.94,2024-09-04 18:45:41
4642,4642,bank_transfer,paid,955.19,2024-03-05 09:13:27
4643,4643,bank_transfer,PAID,503.85,2026-02-19 03:29:16
4644,4644,bank_transfer,PAID,2042.61,2026-01-27 16:21:35
4645,4645,card,paid,1119.00,2026-03-03 17:49:44
4646,4646,paypal,PAID,705.65,2024-06-09 05:32:11
4647,4647,card,paid,23.30,2024-10-15 23:48:53
4648,4648,paypal,PAID,626.75,2024-09-18 03:22:22
4649,4649,paypal,PAID,1644.63,2024-10-08 10:10:03
4650,4650,card,pending,0.00,2024-04-27 17:22:07
4651,4651,paypal,paid,82.82,2025-09-25 04:31:19
4652,4652,paypal,paid,378.32,2026-02-07 15:20:02
4653,4653,paypal,paid,591.42,2025-03-28 06:34:09
4654,4654,paypal,PAID,1650.76,2025-04-22 12:42:32
4655,4655,bank_transfer,paid,873.14,2024-10-06 17:50:23
4656,4656,bank_transfer,PAID,247.54,2025-03-21 22:25:56
4657,4657,bank_transfer,PAID,603.92,2025-05-08 14:36:17
4658,4658,card,paid,1237.17,2024-09-29 00:22:15
4659,4659,paypal,PAID,123.18,2025-03-04 18:31:40
4660,4660,paypal,PAID,664.54,2024-09-21 11:49:50
4661,4661,paypal,success,13.88,2025-12-18 03:54:06
4662,4662,card,paid,121.40,2024-05-11 09:37:24
4663,4663,card,paid,305.54,2025-05-16 08:11:20
4664,4664,card,paid,1130.18,2025-08-09 11:04:45
4665,4665,card,PAID,1311.69,2025-09-09 00:29:23
4666,4666,mobile_money,pending,0.00,2024-12-31 00:39:40
4667,4667,bank_transfer,PAID,749.32,2025-07-20 18:03:08
4668,4668,mobile_money,pending,0.00,2025-11-20 18:37:39
4669,4669,bank_transfer,success,784.39,2024-09-11 23:36:49
4670,4670,card,success,767.67,2025-12-19 08:40:24
4671,4671,paypal,pending,0.00,2024-08-07 15:11:48
4672,4672,card,paid,215.52,2025-05-24 12:19:12
4673,4673,bank_transfer,paid,62.73,2026-01-14 23:10:03
4674,4674,card,PAID,183.78,2024-02-03 05:57:40
4675,4675,paypal,PAID,1313.30,2025-08-28 21:39:29
4676,4676,mobile_money,success,276.86,2025-04-11 15:22:35
4677,4677,mobile_money,paid,103.75,2025-04-26 15:10:11
4678,4678,bank_transfer,PAID,337.80,2024-05-26 20:46:21
4679,4679,mobile_money,PAID,1007.00,2025-08-02 17:25:05
4680,4680,bank_transfer,paid,1001.85,2024-03-27 22:48:49
4681,4681,paypal,paid,995.96,2025-03-01 08:23:42
4682,4682,bank_transfer,paid,332.31,2024-01-12 17:07:15
4683,4683,paypal,paid,1631.19,2024-06-21 11:08:14
4684,4684,bank_transfer,PAID,592.67,2024-06-19 02:06:39
4685,4685,paypal,paid,355.78,2025-08-16 15:03:10
4686,4686,paypal,paid,799.83,2025-05-06 20:59:45
4687,4687,bank_transfer,success,389.60,2024-09-25 23:27:17
4688,4688,paypal,success,385.19,2024-02-05 17:24:52
4689,4689,bank_transfer,PAID,370.21,2024-05-29 02:08:21
4690,4690,mobile_money,success,1102.87,2026-02-26 02:37:04
4691,4691,paypal,PAID,40.28,2025-02-20 01:05:30
4692,4692,bank_transfer,PAID,504.03,2024-04-17 10:02:39
4693,4693,card,success,298.86,2024-07-03 12:59:07
4694,4694,card,paid,683.56,2024-06-24 13:46:27
4695,4695,bank_transfer,paid,723.72,2025-04-07 14:48:37
4696,4696,bank_transfer,PAID,1246.21,2026-03-23 18:32:41
4697,4697,paypal,PAID,172.47,2025-01-15 12:54:04
4698,4698,paypal,success,48.72,2025-06-08 07:47:39
4699,4699,bank_transfer,PAID,157.22,2024-01-23 10:17:44
4700,4700,card,PAID,190.37,2025-12-24 00:33:05
4701,4701,bank_transfer,PAID,1342.32,2024-10-31 07:51:28
4702,4702,card,PAID,283.80,2025-09-24 11:56:05
4703,4703,paypal,PAID,1014.21,2025-02-28 10:36:31
4704,4704,bank_transfer,success,203.83,2026-03-14 22:50:38
4705,4705,bank_transfer,PAID,1661.10,2024-07-28 21:49:29
4706,4706,paypal,PAID,770.04,2026-02-17 18:11:28
4707,4707,bank_transfer,PAID,774.80,2025-09-23 15:27:55
4708,4708,paypal,success,1370.49,2024-02-27 19:07:28
4709,4709,mobile_money,paid,395.21,2024-03-27 09:24:27
4710,4710,bank_transfer,success,466.01,2024-03-03 16:26:07
4711,4711,paypal,paid,137.38,2024-10-10 03:10:21
4712,4712,bank_transfer,PAID,1988.48,2024-09-24 20:54:12
4713,4713,bank_transfer,refunded,366.35,2026-02-03 22:27:46
4714,4714,paypal,PAID,1377.56,2025-01-19 03:20:51
4715,4715,bank_transfer,PAID,376.58,2024-11-23 10:38:31
4716,4716,paypal,PAID,516.55,2024-05-26 19:18:24
4717,4717,paypal,declined,0.00,2025-12-16 08:22:12
4718,4718,mobile_money,success,141.77,2024-03-06 12:44:01
4719,4719,paypal,success,236.16,2025-02-17 16:24:27
4720,4720,paypal,success,1127.77,2026-02-12 20:09:32
4721,4721,card,PAID,1316.80,2025-06-08 14:15:23
4722,4722,card,paid,261.13,2024-02-11 18:29:10
4723,4723,bank_transfer,PAID,144.46,2024-03-26 04:22:50
4724,4724,mobile_money,PAID,519.16,2024-09-13 15:33:24
4725,4725,paypal,paid,13.16,2024-01-11 20:45:30
4726,4726,mobile_money,paid,1226.52,2025-10-31 18:53:37
4727,4727,card,PAID,227.99,2025-12-21 05:05:40
4728,4728,mobile_money,success,899.84,2025-10-19 13:27:34
4729,4729,card,PAID,2204.37,2025-12-07 03:26:00
4730,4730,card,success,467.56,2024-11-05 19:41:12
4731,4731,mobile_money,success,1702.63,2024-05-28 16:12:00
4732,4732,mobile_money,success,1239.11,2026-03-24 16:50:16
4733,4733,bank_transfer,success,1074.56,2025-05-04 12:15:01
4734,4734,bank_transfer,PAID,339.79,2026-03-06 19:11:25
4735,4735,paypal,paid,401.68,2024-12-08 12:32:45
4736,4736,paypal,PAID,784.72,2026-03-31 00:54:44
4737,4737,card,paid,1688.72,2025-06-11 00:59:57
4738,4738,bank_transfer,declined,0.00,2025-07-10 14:59:45
4739,4739,mobile_money,PAID,810.20,2024-07-25 04:13:39
4740,4740,card,success,387.34,2024-04-29 15:20:55
4741,4741,mobile_money,success,188.03,2025-06-23 19:59:52
4742,4742,card,declined,0.00,2024-10-10 07:51:47
4743,4743,mobile_money,paid,293.09,2026-03-26 03:25:15
4744,4744,paypal,paid,155.86,2024-04-26 16:26:41
4745,4745,paypal,success,149.12,2024-12-01 20:56:25
4746,4746,mobile_money,success,323.35,2024-03-03 16:06:31
4747,4747,bank_transfer,success,333.70,2025-05-04 04:49:54
4748,4748,mobile_money,pending,0.00,2024-05-26 21:55:01
4749,4749,card,paid,389.61,2025-10-06 22:45:39
4750,4750,mobile_money,paid,109.58,2025-04-29 10:33:01
4751,4751,mobile_money,success,438.27,2024-03-27 09:30:37
4752,4752,card,success,264.15,2024-09-16 13:13:18
4753,4753,paypal,success,10.65,2024-08-13 05:20:08
4754,4754,mobile_money,pending,0.00,2024-04-17 12:06:34
4755,4755,card,paid,946.56,2024-08-21 04:03:48
4756,4756,card,success,57.24,2024-01-15 21:36:52
4757,4757,paypal,PAID,2231.95,2025-07-18 13:26:58
4758,4758,paypal,success,1189.90,2024-01-27 14:33:03
4759,4759,mobile_money,PAID,828.49,2025-11-12 10:43:58
4760,4760,mobile_money,pending,0.00,2024-01-15 06:10:08
4761,4761,mobile_money,paid,404.85,2025-07-20 06:18:42
4762,4762,mobile_money,success,1467.14,2025-04-17 17:32:33
4763,4763,paypal,PAID,184.04,2025-07-02 12:15:21
4764,4764,paypal,paid,1927.69,2026-03-24 20:25:42
4765,4765,card,paid,49.24,2024-03-07 22:14:56
4766,4766,paypal,PAID,157.68,2024-03-10 04:16:03
4767,4767,bank_transfer,PAID,369.22,2024-03-11 08:07:41
4768,4768,bank_transfer,refunded,1956.38,2024-04-09 07:19:44
4769,4769,card,paid,1383.77,2024-08-05 01:06:35
4770,4770,mobile_money,PAID,344.86,2025-07-18 08:45:18
4771,4771,paypal,PAID,426.71,2024-04-07 08:36:09
4772,4772,bank_transfer,success,1531.15,2025-02-23 23:55:10
4773,4773,bank_transfer,paid,1286.75,2024-10-14 21:31:49
4774,4774,card,paid,41.17,2025-08-17 12:00:40
4775,4775,paypal,PAID,791.45,2025-10-23 18:51:26
4776,4776,bank_transfer,success,343.97,2025-06-28 04:51:03
4777,4777,bank_transfer,PAID,1860.19,2024-06-10 01:40:08
4778,4778,mobile_money,success,822.42,2024-07-11 22:50:11
4779,4779,bank_transfer,PAID,54.63,2026-03-07 14:13:01
4780,4780,mobile_money,paid,65.30,2024-07-08 18:20:22
4781,4781,bank_transfer,paid,635.04,2024-01-20 19:49:00
4782,4782,paypal,success,1456.37,2024-07-28 06:54:29
4783,4783,mobile_money,success,1545.53,2024-06-13 19:25:47
4784,4784,bank_transfer,success,1161.09,2025-02-17 20:55:49
4785,4785,bank_transfer,paid,200.89,2024-02-24 14:13:11
4786,4786,card,declined,0.00,2025-08-15 04:28:29
4787,4787,bank_transfer,PAID,1638.80,2025-01-15 17:48:56
4788,4788,bank_transfer,paid,365.24,2025-07-01 06:42:40
4789,4789,paypal,paid,1607.48,2024-01-17 22:49:48
4790,4790,paypal,paid,1155.03,2024-08-09 06:07:06
4791,4791,mobile_money,PAID,573.40,2025-05-27 22:38:06
4792,4792,bank_transfer,paid,1434.51,2025-09-21 07:20:34
4793,4793,bank_transfer,PAID,1298.76,2024-02-17 20:08:05
4794,4794,mobile_money,PAID,579.12,2024-08-03 12:38:24
4795,4795,paypal,PAID,548.09,2024-04-26 08:26:03
4796,4796,mobile_money,pending,0.00,2024-06-05 05:09:56
4797,4797,mobile_money,PAID,754.37,2025-10-11 09:58:39
4798,4798,paypal,paid,649.31,2024-11-07 10:20:00
4799,4799,mobile_money,pending,0.00,2024-12-26 05:31:05
4800,4800,paypal,PAID,1525.28,2025-05-25 04:58:12
4801,4801,card,PAID,272.82,2025-08-02 06:53:09
4802,4802,card,paid,1058.46,2025-05-20 03:36:28
4803,4803,bank_transfer,success,604.45,2026-01-21 11:53:00
4804,4804,paypal,success,629.15,2024-07-22 21:18:42
4805,4805,card,paid,793.82,2024-03-17 12:51:02
4806,4806,bank_transfer,PAID,279.70,2024-04-27 00:15:42
4807,4807,mobile_money,paid,586.95,2025-10-13 11:17:36
4808,4808,bank_transfer,success,1724.90,2025-11-25 11:41:43
4809,4809,card,success,330.99,2026-01-25 02:55:15
4810,4810,bank_transfer,success,640.92,2024-11-22 05:54:41
4811,4811,paypal,paid,538.71,2024-10-19 23:14:41
4812,4812,mobile_money,PAID,244.37,2024-02-19 05:31:14
4813,4813,bank_transfer,PAID,101.88,2025-07-13 15:50:35
4814,4814,card,PAID,494.63,2025-07-08 15:55:16
4815,4815,paypal,success,704.02,2025-03-15 04:12:38
4816,4816,card,success,575.92,2024-05-10 17:02:29
4817,4817,paypal,paid,727.57,2025-12-19 06:11:39
4818,4818,bank_transfer,success,413.08,2025-01-05 11:23:36
4819,4819,card,success,205.66,2025-02-16 13:44:20
4820,4820,mobile_money,declined,0.00,2025-05-10 18:45:17
4821,4821,mobile_money,success,1878.70,2024-09-26 09:19:51
4822,4822,card,PAID,285.00,2025-04-02 02:41:44
4823,4823,mobile_money,success,665.92,2025-12-01 05:33:30
4824,4824,bank_transfer,declined,0.00,2024-01-27 13:33:19
4825,4825,bank_transfer,PAID,185.07,2025-02-14 17:28:38
4826,4826,paypal,paid,278.82,2024-09-19 15:57:55
4827,4827,mobile_money,PAID,1048.35,2024-11-20 15:43:52
4828,4828,card,success,587.59,2024-05-24 09:04:14
4829,4829,paypal,pending,0.00,2025-01-29 03:03:37
4830,4830,card,success,3098.24,2024-04-08 05:34:37
4831,4831,mobile_money,success,676.17,2025-06-08 12:06:18
4832,4832,bank_transfer,paid,1212.35,2024-05-11 18:13:16
4833,4833,mobile_money,failed,0.00,2024-03-16 10:04:35
4834,4834,mobile_money,PAID,244.34,2024-07-24 13:13:30
4835,4835,mobile_money,PAID,955.49,2024-10-27 04:21:41
4836,4836,bank_transfer,success,440.59,2025-03-06 03:34:42
4837,4837,bank_transfer,paid,271.91,2025-01-28 18:08:02
4838,4838,bank_transfer,paid,1929.53,2026-01-13 21:43:29
4839,4839,bank_transfer,success,355.53,2025-11-01 05:45:04
4840,4840,bank_transfer,success,246.73,2024-09-26 00:12:18
4841,4841,paypal,success,648.66,2025-07-31 03:51:56
4842,4842,paypal,success,1026.53,2024-12-18 07:48:27
4843,4843,card,declined,0.00,2024-10-19 16:47:04
4844,4844,bank_transfer,PAID,738.30,2025-08-15 18:10:48
4845,4845,paypal,PAID,581.36,2024-10-06 18:12:21
4846,4846,card,success,1886.94,2024-02-17 20:37:10
4847,4847,paypal,paid,429.49,2025-07-20 03:39:29
4848,4848,paypal,paid,357.97,2025-02-14 11:42:39
4849,4849,mobile_money,paid,1992.07,2025-11-22 22:13:06
4850,4850,paypal,PAID,288.47,2024-06-04 12:01:40
4851,4851,card,PAID,188.36,2024-08-20 06:32:12
4852,4852,card,PAID,853.77,2025-10-22 14:08:36
4853,4853,bank_transfer,PAID,152.00,2025-09-30 11:17:04
4854,4854,card,PAID,693.87,2025-11-14 10:47:17
4855,4855,bank_transfer,PAID,61.61,2024-06-12 13:51:33
4856,4856,paypal,PAID,736.90,2024-06-25 22:38:26
4857,4857,paypal,declined,0.00,2025-12-19 07:14:00
4858,4858,card,success,1292.04,2026-02-10 19:03:36
4859,4859,mobile_money,success,292.29,2025-07-18 22:00:20
4860,4860,bank_transfer,PAID,1287.41,2024-11-12 10:45:28
4861,4861,card,refunded,535.74,2025-03-02 11:12:26
4862,4862,mobile_money,success,417.67,2024-07-31 11:37:54
4863,4863,paypal,success,409.65,2026-03-03 16:22:02
4864,4864,bank_transfer,success,208.32,2024-09-25 19:08:28
4865,4865,paypal,paid,1782.49,2024-08-13 11:19:57
4866,4866,card,success,243.54,2024-04-21 19:55:02
4867,4867,mobile_money,paid,783.90,2026-03-24 01:50:37
4868,4868,paypal,PAID,322.61,2024-08-05 17:31:07
4869,4869,card,success,780.07,2024-04-13 13:20:38
4870,4870,mobile_money,success,1032.50,2025-01-28 08:43:03
4871,4871,card,PAID,368.40,2026-01-30 10:32:22
4872,4872,bank_transfer,paid,51.95,2025-10-18 14:57:29
4873,4873,paypal,success,585.34,2024-11-20 04:36:55
4874,4874,paypal,success,278.73,2024-07-24 19:10:16
4875,4875,mobile_money,pending,0.00,2024-10-31 04:44:51
4876,4876,mobile_money,success,1008.53,2024-11-30 03:03:04
4877,4877,card,pending,0.00,2024-08-17 13:11:07
4878,4878,bank_transfer,PAID,1594.35,2025-02-21 23:37:13
4879,4879,card,PAID,1437.45,2024-04-21 18:06:10
4880,4880,mobile_money,refund,385.90,2025-01-07 02:04:09
4881,4881,bank_transfer,PAID,869.95,2024-04-07 06:48:20
4882,4882,card,PAID,370.02,2025-01-17 19:57:09
4883,4883,bank_transfer,PAID,915.60,2025-05-02 03:14:09
4884,4884,paypal,success,219.29,2025-06-25 15:51:01
4885,4885,card,success,990.83,2024-07-27 21:00:27
4886,4886,mobile_money,refunded,436.97,2025-04-14 00:45:10
4887,4887,mobile_money,success,797.10,2025-07-28 05:26:27
4888,4888,paypal,paid,58.14,2024-04-03 23:07:52
4889,4889,card,PAID,18.96,2024-09-23 16:00:23
4890,4890,bank_transfer,paid,339.40,2024-09-05 20:57:29
4891,4891,card,PAID,320.14,2025-02-21 03:32:05
4892,4892,mobile_money,PAID,398.86,2024-08-21 08:44:32
4893,4893,card,success,160.14,2025-04-09 18:33:56
4894,4894,mobile_money,PAID,448.23,2024-07-30 17:08:35
4895,4895,card,refunded,566.26,2024-03-13 06:07:28
4896,4896,mobile_money,PAID,274.40,2025-10-29 23:06:03
4897,4897,card,pending,0.00,2025-12-11 20:42:31
4898,4898,mobile_money,paid,332.19,2024-11-21 15:56:40
4899,4899,paypal,paid,184.50,2025-12-13 09:22:33
4900,4900,bank_transfer,success,17.79,2025-11-20 14:42:52
4901,4901,mobile_money,PAID,633.06,2024-12-18 20:32:53
4902,4902,mobile_money,success,264.35,2024-04-24 19:38:16
4903,4903,mobile_money,success,308.25,2025-07-21 22:50:05
4904,4904,card,declined,0.00,2024-07-01 19:04:57
4905,4905,paypal,refund,292.04,2024-04-23 16:59:08
4906,4906,mobile_money,PAID,313.94,2025-01-23 03:47:47
4907,4907,bank_transfer,success,769.43,2026-02-17 10:58:34
4908,4908,card,paid,749.31,2024-06-02 03:37:29
4909,4909,card,declined,0.00,2025-05-15 21:40:28
4910,4910,bank_transfer,paid,505.61,2025-12-05 20:52:11
4911,4911,bank_transfer,success,1707.74,2025-02-18 09:40:18
4912,4912,paypal,PAID,983.82,2026-03-04 02:54:40
4913,4913,card,PAID,557.75,2025-02-09 04:19:40
4914,4914,mobile_money,success,248.26,2024-05-08 21:41:48
4915,4915,paypal,success,629.25,2025-10-03 12:58:36
4916,4916,mobile_money,PAID,325.47,2024-07-18 22:49:59
4917,4917,paypal,paid,629.73,2025-09-13 11:38:26
4918,4918,bank_transfer,success,421.11,2026-03-17 05:28:14
4919,4919,bank_transfer,paid,492.03,2024-10-01 16:44:57
4920,4920,mobile_money,success,833.20,2025-04-07 13:38:02
4921,4921,bank_transfer,success,406.68,2024-03-10 21:31:57
4922,4922,paypal,paid,437.52,2025-05-07 12:19:55
4923,4923,paypal,PAID,294.02,2024-12-23 02:20:45
4924,4924,bank_transfer,paid,279.29,2024-09-18 09:05:51
4925,4925,card,success,216.08,2024-09-21 11:16:58
4926,4926,bank_transfer,paid,316.26,2025-02-23 20:05:03
4927,4927,paypal,success,1049.52,2025-08-30 06:20:53
4928,4928,paypal,paid,589.08,2025-05-31 03:48:10
4929,4929,bank_transfer,PAID,1220.14,2025-03-21 15:55:52
4930,4930,paypal,PAID,1848.13,2025-02-26 09:30:12
4931,4931,card,PAID,225.48,2025-04-03 09:53:36
4932,4932,paypal,pending,0.00,2024-06-12 22:36:38
4933,4933,bank_transfer,success,203.36,2025-06-14 09:30:53
4934,4934,bank_transfer,PAID,1396.82,2024-04-24 10:38:59
4935,4935,mobile_money,success,1241.53,2025-07-29 22:54:07
4936,4936,bank_transfer,paid,91.33,2025-04-22 16:30:16
4937,4937,card,PAID,168.55,2024-08-26 09:26:51
4938,4938,mobile_money,PAID,1023.94,2024-01-20 07:24:26
4939,4939,mobile_money,PAID,599.39,2024-03-02 09:11:05
4940,4940,card,PAID,416.51,2024-08-23 11:43:56
4941,4941,card,success,438.04,2025-10-08 16:16:34
4942,4942,paypal,pending,0.00,2025-08-30 11:38:24
4943,4943,bank_transfer,paid,169.71,2024-10-14 16:12:17
4944,4944,mobile_money,success,1998.73,2024-10-22 07:39:27
4945,4945,card,failed,0.00,2024-01-29 05:59:45
4946,4946,bank_transfer,success,482.34,2025-09-12 23:26:32
4947,4947,paypal,pending,0.00,2025-09-06 14:25:49
4948,4948,card,PAID,1175.67,2025-05-14 18:30:09
4949,4949,paypal,success,1034.75,2024-02-15 13:14:30
4950,4950,mobile_money,paid,815.02,2024-07-17 12:38:34
4951,4951,card,paid,1580.74,2025-09-19 09:15:59
4952,4952,card,pending,0.00,2025-05-14 11:59:05
4953,4953,card,paid,147.42,2024-08-21 15:18:02
4954,4954,bank_transfer,paid,19.44,2025-02-25 13:17:32
4955,4955,card,paid,795.36,2024-03-07 02:57:02
4956,4956,card,success,1204.46,2025-09-05 16:40:11
4957,4957,paypal,declined,0.00,2025-01-11 16:45:34
4958,4958,bank_transfer,paid,636.68,2025-04-12 15:55:56
4959,4959,card,success,1658.95,2025-01-29 11:33:23
4960,4960,paypal,PAID,519.81,2024-02-24 00:40:46
4961,4961,mobile_money,refund,440.12,2026-03-07 12:55:35
4962,4962,mobile_money,refund,1150.84,2024-07-20 18:12:17
4963,4963,bank_transfer,paid,925.05,2024-04-26 08:37:16
4964,4964,card,PAID,434.67,2024-11-30 08:11:16
4965,4965,card,success,153.06,2025-02-23 23:25:56
4966,4966,bank_transfer,PAID,939.84,2025-01-18 07:11:47
4967,4967,paypal,success,129.83,2024-01-17 13:27:46
4968,4968,card,failed,0.00,2025-12-21 13:23:32
4969,4969,mobile_money,PAID,536.08,2025-01-13 04:52:15
4970,4970,paypal,failed,0.00,2026-03-03 21:08:25
4971,4971,mobile_money,paid,1123.16,2025-12-15 09:03:56
4972,4972,mobile_money,PAID,334.78,2026-01-07 00:01:04
4973,4973,bank_transfer,paid,1493.82,2026-01-23 10:08:18
4974,4974,paypal,PAID,13.23,2025-11-13 14:17:52
4975,4975,mobile_money,PAID,741.40,2025-05-05 22:29:03
