order_id,customer_id,order_date,order_status,payment_status,shipping_region_id,total_amount
5268,1397,2025-06-16 01:33:55,completed,PAID,9,622.31
5269,1946,2024-11-21 05:41:42,completed,success,8,391.09
5270,5,2024-05-09 13:21:37,completed,PAID,15,2861.00
5271,227,2024-06-24 04:13:26,completed,success,1,553.71
5272,734,2025-06-05 12:52:42,completed,paid,12,2258.46
5273,1216,2024-11-25 04:06:24,completed,success,2,815.23
5274,510,2024-03-14 22:52:21,completed,success,6,977.08
5275,82,2024-01-16 12:50:13,completed,paid,2,586.66
5276,295,2025-11-16 14:16:45,SUCCESS,success,16,1565.51
5277,935,2024-07-12 16:59:11,completed,paid,10,698.26
5278,174,2025-07-16 06:56:55,completed,paid,16,784.77
5279,1015,2026-01-12 17:01:02,completed,paid,14,1197.59
5280,375,2024-08-17 20:46:06,Complete,paid,12,466.54
5281,686,2024-06-10 23:42:09,completed,success,3,18.60
5282,2163,2025-06-29 09:06:56,completed,paid,16,1060.65
5283,145,2025-02-10 11:57:15,completed,paid,10,372.54
5284,654,2026-02-25 16:06:48,pending,pending,7,865.26
5285,777,2026-02-16 02:04:40,completed,success,11,441.35
5286,893,2024-04-25 01:23:15,SUCCESS,PAID,15,2384.40
5287,456,2025-09-26 14:01:26,completed,success,2,154.39
5288,979,2025-09-02 17:13:26,completed,PAID,6,360.06
5289,1991,2025-02-02 00:27:08,completed,PAID,16,765.12
5290,570,2025-11-04 17:11:24,completed,PAID,3,623.41
5291,1638,2025-09-13 09:39:02,completed,success,12,883.96
5292,133,2025-07-10 17:51:58,completed,PAID,6,452.19
5293,69,2025-02-13 07:05:05,Complete,paid,15,419.31
5294,805,2025-12-03 09:59:11,Complete,paid,4,694.09
5295,528,2025-01-29 19:18:55,completed,PAID,10,673.71
5296,1389,2024-02-06 22:24:18,returned,refund,5,525.48
5297,1442,2025-07-13 05:14:13,Complete,PAID,1,567.59
5298,518,2024-09-28 16:53:53,completed,success,3,367.72
5299,1378,2024-01-31 14:41:32,completed,paid,6,518.08
5300,1511,2025-05-01 17:19:11,completed,PAID,3,497.93
5301,1551,2024-03-18 21:37:47,completed,paid,10,382.71
5302,892,2024-12-09 10:16:12,completed,success,4,788.08
5303,986,2024-10-13 08:45:25,SUCCESS,PAID,1,372.55
5304,2177,2025-09-10 21:33:50,completed,success,4,266.49
5305,1521,2024-07-06 09:06:58,completed,PAID,14,807.35
5306,486,2025-01-30 06:13:12,completed,success,14,476.35
5307,991,2025-05-04 04:13:43,pending,pending,13,332.04
5308,176,2024-02-27 14:26:55,completed,success,5,242.96
5309,1739,2024-01-08 15:43:09,pending,pending,7,285.81
5310,1241,2024-07-03 05:28:27,completed,PAID,10,417.42
5311,724,2024-11-03 17:03:24,completed,paid,13,553.54
5312,1130,2025-03-30 21:22:13,completed,PAID,15,1076.86
5313,2108,2024-09-23 07:47:45,completed,PAID,6,556.49
5314,1160,2024-06-06 11:47:49,completed,paid,11,1652.11
5315,1314,2024-02-14 14:19:59,completed,paid,8,468.25
5316,215,2025-01-31 16:09:28,pending,pending,9,1187.76
5317,1816,2025-10-07 07:57:42,completed,paid,4,755.12
5318,1385,2025-07-25 01:06:07,completed,PAID,2,799.67
5319,630,2025-08-23 04:49:12,completed,success,1,162.83
5320,2198,2024-10-21 05:10:44,completed,success,15,1187.74
5321,1240,2025-09-24 09:19:03,completed,paid,3,147.37
5322,156,2024-10-08 06:39:10,Complete,PAID,4,104.88
5323,1059,2025-11-09 06:24:58,completed,PAID,10,1129.96
5324,1004,2024-06-25 21:02:49,cancelled,declined,7,762.43
5325,2051,2025-09-13 12:04:47,cancelled,failed,1,230.77
5326,397,2025-01-24 15:02:01,SUCCESS,paid,13,1148.93
5327,2096,2026-01-18 17:09:55,Complete,success,6,264.14
5328,337,2025-09-17 20:11:57,completed,paid,11,510.25
5329,603,2025-05-19 12:59:10,completed,success,8,18.65
5330,750,2025-07-18 17:59:43,completed,success,7,2488.25
5331,2191,2025-03-15 13:40:57,completed,paid,4,394.05
5332,1648,2025-09-21 09:57:13,completed,success,2,741.78
5333,1065,2025-09-23 06:12:10,completed,paid,10,1183.65
5334,959,2024-04-30 06:48:24,completed,success,9,745.62
5335,1793,2025-04-18 07:43:41,completed,paid,13,402.90
5336,595,2026-02-01 09:14:21,Complete,PAID,16,898.94
5337,1561,2026-01-18 20:55:46,completed,PAID,16,430.62
5338,1357,2024-02-15 19:31:19,completed,paid,3,464.74
5339,48,2025-07-06 18:34:08,completed,PAID,4,1447.38
5340,657,2025-01-24 06:31:31,completed,success,15,219.12
5341,1692,2025-03-05 18:06:12,completed,paid,16,231.96
5342,1501,2024-06-09 04:15:33,completed,paid,8,601.46
5343,2161,2025-06-04 02:49:53,completed,success,1,203.09
5344,38,2025-09-26 17:52:44,SUCCESS,PAID,6,184.60
5345,1065,2024-05-08 04:32:39,completed,paid,10,1018.20
5346,522,2025-10-01 07:51:48,completed,paid,6,1948.40
5347,796,2024-04-04 02:39:04,completed,PAID,10,1430.71
5348,981,2025-11-18 06:53:57,completed,paid,1,606.11
5349,270,2025-09-28 06:14:50,completed,PAID,13,411.89
5350,184,2025-09-20 20:06:02,completed,success,7,370.70
5351,1647,2025-10-23 05:46:58,completed,success,9,1762.39
5352,492,2025-11-21 03:55:06,completed,success,1,258.31
5353,2116,2024-11-14 07:54:08,pending,pending,2,302.77
5354,1681,2025-06-19 12:30:49,completed,success,3,724.99
5355,1201,2024-09-27 10:03:37,pending,pending,3,141.57
5356,1406,2024-07-31 15:05:50,completed,success,2,171.98
5357,2105,2025-09-02 05:11:22,pending,pending,4,1874.91
5358,1654,2025-07-10 11:01:16,completed,success,7,771.72
5359,615,2026-01-23 06:40:42,returned,refund,8,1505.16
5360,829,2024-08-03 10:23:59,completed,paid,10,246.40
5361,1005,2024-02-24 08:17:00,completed,PAID,4,732.66
5362,1099,2025-02-25 07:15:06,completed,PAID,4,37.20
5363,253,2024-07-09 19:54:49,completed,success,15,591.38
5364,397,2025-08-15 12:10:06,completed,paid,13,395.85
5365,1287,2024-04-16 16:05:25,completed,success,10,363.84
5366,1634,2025-05-07 13:09:10,completed,success,6,771.59
5367,724,2025-12-05 20:44:48,completed,PAID,13,430.94
5368,950,2025-09-22 00:23:10,pending,pending,10,796.92
5369,2045,2025-09-12 18:59:21,completed,paid,3,993.54
5370,1401,2025-02-11 08:48:36,completed,paid,3,1118.38
5371,1802,2025-12-19 06:27:12,completed,success,15,56.60
5372,1839,2024-08-23 03:44:35,completed,paid,2,98.03
5373,523,2025-05-27 16:26:56,completed,paid,8,479.04
5374,969,2025-05-30 22:00:08,completed,paid,16,259.11
5375,2126,2025-01-15 00:06:23,completed,success,12,201.30
5376,277,2025-01-01 13:19:04,completed,paid,11,229.26
5377,1879,2024-12-11 21:39:17,completed,PAID,9,226.68
5378,1292,2025-04-08 14:04:56,completed,success,2,322.91
5379,1284,2025-03-02 00:01:27,completed,success,8,916.76
5380,452,2024-11-13 14:24:38,completed,success,5,454.57
5381,764,2026-02-26 18:39:32,completed,success,5,1556.29
5382,1249,2025-12-01 21:03:35,completed,paid,6,1599.49
5383,1355,2024-11-13 10:09:31,completed,paid,15,1716.08
5384,53,2025-02-23 04:05:44,completed,paid,12,74.79
5385,2063,2025-06-29 16:04:17,completed,PAID,3,1776.27
5386,1923,2025-08-24 21:11:11,completed,success,7,206.91
5387,145,2025-04-08 04:00:04,completed,success,10,788.27
5388,976,2024-01-05 21:11:56,completed,success,1,93.18
5389,2152,2025-12-12 01:49:04,completed,PAID,11,1518.20
5390,1832,2025-10-04 22:34:30,completed,PAID,13,367.34
5391,815,2025-06-28 13:38:00,completed,paid,13,914.38
5392,1558,2024-09-02 23:31:56,completed,PAID,11,832.34
5393,947,2026-03-27 21:17:32,completed,paid,11,1081.83
5394,979,2025-12-26 17:40:55,completed,PAID,6,883.58
5395,235,2026-03-17 23:38:31,returned,refunded,5,1073.70
5396,2195,2024-11-09 15:46:39,completed,paid,14,103.43
5397,1185,2024-04-19 04:19:25,completed,paid,16,886.40
5398,1256,2025-03-02 00:11:12,completed,PAID,1,808.68
5399,982,2024-10-26 13:45:43,completed,PAID,10,1129.00
5400,1448,2025-03-24 08:45:49,completed,paid,12,569.89
5401,1927,2025-06-19 11:14:30,completed,PAID,15,581.97
5402,170,2026-02-20 20:01:18,completed,success,14,112.14
5403,1143,2024-06-06 15:47:56,completed,PAID,5,337.42
5404,457,2024-10-04 02:14:54,completed,paid,8,1485.96
5405,868,2025-12-22 12:05:35,completed,paid,9,745.24
5406,739,2024-02-11 12:26:11,cancelled,failed,4,917.50
5407,2167,2024-02-25 20:52:14,completed,paid,8,945.90
5408,952,2024-12-20 05:05:21,completed,success,16,682.00
5409,562,2025-05-01 04:40:11,cancelled,failed,16,233.80
5410,1906,2024-07-03 06:51:06,completed,PAID,15,784.50
5411,27,2026-02-14 06:29:55,Complete,paid,12,203.16
5412,1931,2025-03-25 18:45:32,completed,success,16,328.22
5413,874,2025-03-15 22:24:54,completed,success,2,703.28
5414,2141,2024-03-14 22:14:16,completed,paid,16,587.95
5415,1529,2025-07-28 23:51:51,Complete,paid,12,2024.80
5416,1,2025-08-31 11:38:08,completed,PAID,14,872.97
5417,543,2026-01-04 04:59:18,completed,PAID,12,557.30
5418,305,2025-04-18 01:14:44,completed,PAID,12,717.03
5419,1931,2025-08-24 17:38:38,completed,paid,16,758.82
5420,923,2025-02-08 10:14:05,cancelled,declined,13,238.54
5421,512,2025-11-29 13:55:45,completed,success,6,371.97
5422,1350,2026-02-02 18:27:08,completed,success,14,321.53
5423,1343,2025-09-09 02:58:16,SUCCESS,paid,11,1515.42
5424,923,2024-07-22 13:44:46,cancelled,declined,13,552.90
5425,1302,2025-04-23 12:02:28,SUCCESS,PAID,10,774.34
5426,693,2025-08-03 03:17:21,completed,PAID,7,2745.95
5427,180,2026-03-19 12:54:03,cancelled,declined,7,1259.98
5428,1051,2024-12-24 23:57:15,completed,success,14,676.62
5429,1363,2025-04-18 07:01:53,completed,PAID,9,1728.16
5430,122,2025-11-10 15:33:05,completed,paid,7,1707.81
5431,93,2025-12-11 09:20:37,completed,PAID,3,1198.65
5432,1986,2025-03-03 22:52:29,completed,success,12,309.08
5433,730,2026-03-04 20:51:39,completed,paid,3,521.10
5434,584,2024-06-06 18:04:20,completed,PAID,13,351.15
5435,1620,2025-12-23 08:59:37,completed,paid,11,155.36
5436,1754,2025-04-05 05:35:44,completed,success,13,122.19
5437,509,2025-08-29 13:50:32,completed,PAID,5,367.38
5438,932,2024-05-10 00:18:37,Complete,paid,8,432.58
5439,1402,2025-12-01 10:19:29,completed,PAID,10,264.81
5440,939,2025-12-18 01:44:02,Complete,success,12,1681.98
5441,1485,2024-06-11 11:05:51,completed,paid,16,1602.35
5442,1598,2025-08-14 12:48:44,completed,paid,13,1476.99
5443,1271,2025-03-20 21:56:52,SUCCESS,PAID,3,2194.68
5444,2031,2024-07-31 03:02:22,completed,success,7,79.20
5445,1807,2026-01-06 01:43:02,completed,PAID,8,464.64
5446,2123,2026-03-30 11:52:02,completed,success,4,253.26
5447,1842,2024-04-01 06:55:20,completed,paid,10,138.36
5448,1452,2024-03-05 15:20:46,completed,PAID,2,380.65
5449,173,2024-09-13 08:34:06,completed,paid,10,1225.60
5450,1133,2026-01-20 13:40:46,completed,success,4,72.57
5451,1386,2026-03-10 17:53:54,completed,PAID,9,366.38
5452,514,2025-08-18 19:17:59,completed,paid,12,319.07
5453,54,2024-10-15 19:02:26,completed,paid,12,1267.26
5454,1877,2024-11-18 17:37:00,returned,refund,7,39.05
5455,1651,2025-08-22 12:37:18,completed,success,9,557.36
5456,1601,2024-11-04 05:51:28,cancelled,failed,14,599.64
5457,2125,2025-01-10 10:01:45,completed,success,5,1011.26
5458,1421,2025-05-02 14:43:00,completed,success,15,239.66
5459,747,2025-05-26 19:18:13,completed,success,5,1540.93
5460,1673,2024-07-04 14:57:32,completed,success,13,1187.94
5461,994,2026-02-21 14:07:09,completed,PAID,15,62.40
5462,1413,2025-09-22 21:52:34,completed,success,6,1679.48
5463,317,2024-11-21 10:18:34,completed,success,16,652.90
5464,983,2024-10-18 11:45:12,completed,success,2,1313.40
5465,854,2025-02-12 14:27:11,completed,paid,8,215.16
5466,1911,2025-05-31 19:24:00,completed,PAID,10,329.52
5467,462,2024-11-11 03:36:42,completed,paid,7,1560.04
5468,243,2025-05-12 19:52:49,completed,paid,11,657.86
5469,502,2025-02-11 06:15:46,completed,PAID,12,610.54
5470,1138,2026-02-11 22:28:08,completed,PAID,12,1747.87
5471,1301,2024-09-26 09:06:06,completed,paid,15,310.48
5472,2028,2024-10-30 03:48:49,completed,paid,15,329.56
5473,556,2025-06-19 06:30:10,completed,PAID,15,54.02
5474,1127,2025-01-25 12:30:53,completed,success,8,1827.01
5475,82,2024-10-15 20:15:48,completed,paid,2,538.06
5476,2109,2025-05-05 17:27:29,completed,success,12,610.02
5477,451,2025-10-19 12:31:37,completed,paid,9,631.51
5478,865,2026-01-30 11:09:22,completed,PAID,1,224.22
5479,1126,2024-05-18 19:34:56,SUCCESS,success,14,1265.66
5480,1743,2025-10-15 09:27:18,completed,success,1,575.22
5481,1562,2025-11-23 06:03:07,completed,paid,10,416.58
5482,367,2024-10-25 21:02:54,returned,refund,8,607.11
5483,1585,2025-02-25 05:56:02,completed,paid,12,76.62
5484,879,2024-08-04 01:40:36,completed,PAID,10,994.98
5485,1993,2025-08-22 08:03:32,completed,paid,13,101.60
5486,948,2025-02-20 20:13:30,completed,paid,1,983.27
5487,362,2024-05-18 18:51:20,completed,paid,16,1510.90
5488,978,2025-11-10 15:47:29,cancelled,failed,6,530.31
5489,941,2025-09-22 04:54:34,completed,paid,7,35.53
5490,336,2024-02-14 18:55:08,completed,paid,13,445.28
5491,1707,2025-07-30 22:18:08,completed,PAID,11,273.87
5492,325,2025-12-14 01:49:20,completed,success,13,1346.11
5493,1709,2025-07-11 01:51:48,completed,success,10,600.58
5494,1556,2024-07-16 19:11:32,completed,PAID,10,686.18
5495,1038,2024-03-27 11:20:34,completed,success,11,542.41
5496,1404,2025-05-08 21:41:02,Complete,PAID,6,365.34
5497,40,2025-12-25 10:40:16,completed,paid,3,375.39
5498,14,2024-07-31 09:03:49,cancelled,declined,13,617.46
5499,901,2024-06-04 21:40:52,completed,PAID,8,454.15
5500,403,2024-05-05 15:34:43,completed,PAID,13,535.95
5501,2068,2024-04-10 22:01:00,completed,success,4,368.07
5502,1983,2024-11-18 12:47:49,SUCCESS,success,12,995.04
5503,1618,2024-12-04 12:15:27,completed,success,9,706.60
5504,235,2025-03-25 23:28:21,completed,PAID,5,1514.12
5505,1601,2024-04-25 21:06:03,completed,paid,14,711.01
5506,395,2026-02-04 16:42:55,SUCCESS,PAID,8,657.90
5507,708,2025-11-02 17:12:41,completed,success,3,1107.38
5508,1752,2025-11-10 06:49:33,completed,paid,12,201.10
5509,1101,2025-09-30 05:14:58,completed,success,7,404.32
5510,1446,2025-08-17 05:06:13,completed,paid,5,222.30
5511,1445,2024-09-03 00:29:34,completed,success,10,823.62
5512,724,2025-07-19 09:21:18,completed,paid,13,522.38
5513,650,2025-07-23 08:02:00,SUCCESS,PAID,13,1626.13
5514,1634,2025-02-19 08:30:50,completed,success,6,427.33
5515,416,2024-02-23 21:56:50,completed,success,13,325.47
5516,1277,2024-11-09 06:34:23,completed,paid,3,486.19
5517,1288,2025-07-30 01:12:27,completed,PAID,16,1287.28
5518,1073,2025-09-04 22:45:19,completed,PAID,3,1704.08
5519,651,2024-09-25 13:53:43,completed,PAID,14,1342.01
5520,457,2024-01-31 20:28:57,completed,success,8,1899.58
5521,635,2024-03-30 07:57:39,completed,success,11,767.64
5522,1457,2025-10-04 03:10:12,completed,PAID,2,1163.80
5523,1723,2024-03-07 17:37:33,Complete,success,15,521.60
5524,1383,2025-05-05 04:57:24,completed,success,6,442.28
5525,968,2024-11-17 05:59:18,completed,success,6,770.46
5526,629,2024-04-06 11:11:32,completed,success,7,421.15
5527,1543,2025-03-31 00:55:18,returned,refund,7,130.44
5528,1726,2025-04-14 03:25:13,pending,pending,11,387.37
5529,1349,2024-12-26 18:52:04,completed,paid,14,771.00
5530,1378,2024-03-11 18:50:34,completed,success,6,2669.40
5531,1220,2026-02-26 00:53:55,completed,PAID,1,220.49
5532,241,2024-03-19 13:22:39,completed,paid,6,1396.16
5533,2103,2024-04-05 16:51:52,completed,success,8,560.73
5534,1262,2024-04-29 02:55:04,completed,success,4,444.37
5535,1854,2025-03-07 02:16:00,completed,PAID,6,111.92
5536,1774,2024-06-16 21:00:25,completed,PAID,6,976.00
5537,639,2026-03-25 19:54:03,completed,paid,1,577.29
5538,1946,2025-10-20 06:17:15,Complete,paid,8,787.29
5539,165,2024-04-10 20:28:11,completed,PAID,8,1726.98
5540,1253,2026-02-06 07:06:38,completed,PAID,3,443.06
5541,699,2024-05-09 03:20:03,Complete,success,14,1016.84
5542,1923,2024-12-07 12:06:23,completed,success,7,237.74
5543,1353,2024-02-28 23:13:08,cancelled,declined,3,640.91
5544,1736,2024-12-29 07:17:12,completed,paid,13,449.44
5545,2191,2024-10-28 14:30:53,completed,paid,4,285.74
5546,1706,2025-04-12 04:27:26,completed,PAID,10,303.75
5547,96,2024-11-11 22:22:34,completed,paid,2,847.96
5548,1796,2025-07-03 03:50:47,completed,PAID,11,964.23
5549,1772,2025-05-23 05:27:11,completed,PAID,10,359.95
5550,1304,2024-01-18 10:56:06,completed,success,3,563.78
5551,1779,2025-01-24 03:32:37,returned,refund,1,155.61
5552,59,2025-12-25 16:37:16,completed,PAID,16,199.60
5553,1363,2024-07-18 18:23:04,completed,paid,9,569.78
5554,653,2025-10-24 02:40:47,returned,refund,3,2578.85
5555,1916,2025-05-20 22:30:49,completed,paid,4,1337.36
5556,1113,2025-12-17 16:29:39,completed,success,7,1657.62
5557,2124,2025-12-19 06:02:32,pending,pending,10,283.00
5558,501,2024-10-03 17:03:30,pending,pending,8,944.23
5559,2115,2024-12-08 12:06:19,completed,PAID,15,2868.28
5560,1582,2024-12-02 21:22:45,pending,pending,3,155.75
5561,440,2024-05-16 19:03:12,completed,PAID,11,1149.01
5562,636,2026-02-14 15:26:50,completed,success,11,867.38
5563,1853,2025-02-25 08:58:53,completed,PAID,1,331.26
5564,1879,2024-11-03 21:45:30,pending,pending,9,220.51
5565,1084,2025-05-03 20:10:23,completed,paid,13,367.61
5566,1591,2025-02-03 02:18:08,pending,pending,11,1141.83
5567,1241,2026-01-09 20:53:15,returned,refund,10,561.68
5568,1445,2025-09-03 21:35:42,pending,pending,10,1077.92
5569,997,2025-03-04 00:20:10,completed,paid,1,930.22
5570,1550,2025-05-18 04:03:17,cancelled,declined,11,1917.01
5571,791,2026-02-08 15:27:03,completed,success,15,113.04
5572,44,2025-04-29 15:36:09,completed,success,11,701.14
5573,233,2024-04-24 19:09:34,completed,success,2,1129.16
5574,336,2024-08-03 05:26:11,completed,success,13,486.30
5575,150,2024-05-22 05:46:37,completed,paid,14,2946.64
5576,757,2024-01-25 18:22:48,completed,success,8,1297.96
5577,1013,2025-06-01 21:01:21,completed,PAID,1,1516.51
5578,1177,2024-11-07 10:49:23,completed,PAID,10,354.14
5579,1066,2024-06-20 09:32:34,completed,paid,16,116.57
5580,159,2025-01-14 02:02:35,cancelled,declined,4,709.80
5581,2048,2025-09-15 22:58:20,SUCCESS,PAID,16,464.54
5582,1569,2024-10-16 19:19:18,completed,paid,4,396.13
5583,53,2026-01-17 09:49:56,completed,success,12,226.63
5584,937,2024-08-17 18:46:33,completed,PAID,1,1874.34
5585,1542,2024-05-10 08:46:31,Complete,paid,16,498.75
5586,1579,2024-04-22 16:24:37,completed,paid,13,27.48
5587,206,2026-03-18 12:51:38,completed,PAID,2,369.45
5588,989,2025-02-27 23:27:50,completed,paid,6,604.96
5589,79,2025-07-21 04:46:53,pending,pending,16,33.21
5590,12,2024-08-11 08:35:37,completed,paid,7,349.55
5591,523,2025-07-17 16:59:53,completed,PAID,8,702.57
5592,1743,2024-08-06 16:41:30,completed,success,1,398.88
5593,1888,2025-08-07 14:01:14,completed,PAID,1,660.70
5594,1735,2025-11-07 15:31:56,completed,success,13,394.07
5595,904,2025-04-16 15:14:32,pending,pending,9,1909.82
5596,1769,2025-09-30 01:50:29,completed,paid,8,1250.00
5597,444,2024-02-16 06:39:32,completed,success,15,34.71
5598,1096,2024-06-27 15:54:52,SUCCESS,success,6,567.70
5599,1952,2025-09-23 15:18:12,completed,PAID,8,319.77
5600,1537,2025-10-10 14:23:41,pending,pending,10,1159.82
5601,778,2025-07-27 00:58:24,completed,paid,7,828.12
5602,1576,2024-09-25 20:22:55,returned,refund,1,693.88
5603,449,2025-08-19 18:25:27,completed,paid,6,1134.76
5604,1971,2025-02-11 20:29:57,completed,paid,15,403.00
5605,1735,2024-06-16 19:42:14,completed,paid,13,1581.19
5606,192,2024-04-27 16:34:31,completed,success,12,518.17
5607,926,2024-09-25 22:30:01,completed,PAID,5,1397.16
5608,1376,2025-12-22 12:57:04,completed,success,8,925.08
5609,2064,2025-11-09 09:39:14,completed,success,12,491.32
5610,38,2024-03-22 12:57:36,completed,PAID,6,407.07
5611,572,2025-11-03 07:44:21,completed,success,9,1304.12
5612,676,2024-12-17 19:30:41,completed,success,1,69.49
5613,4,2024-02-29 13:20:01,completed,PAID,6,421.84
5614,572,2025-10-16 10:46:39,completed,paid,9,708.80
5615,361,2024-12-03 15:06:49,completed,success,10,208.86
5616,1499,2024-02-08 07:06:01,completed,success,12,565.17
5617,178,2024-10-29 23:24:18,completed,PAID,4,641.02
5618,962,2024-01-03 06:13:18,completed,PAID,15,1094.73
5619,2013,2024-02-14 19:39:07,SUCCESS,paid,3,151.48
5620,415,2025-09-11 19:47:14,completed,paid,10,185.58
